transaction_id,event_timestamp,event_sequence,sender_wallet,receiver_wallet,amount,transaction_type,channel,agent_id,partition
TXN021660,2024-03-31T00:49:00+00:00,54414,W0888,W0387,2331.9877340296316,transfer,agent,A0009,train
TXN000562,2024-03-31T00:53:00+00:00,54415,W0281,W0503,1065.7451466400018,transfer,agent,A0085,train
TXN011989,2024-03-31T00:54:00+00:00,54416,W1914,W1906,341.603862627013,transfer,agent,A0147,independent
TXN059998,2024-03-31T01:00:00+00:00,54417,W0381,W0360,550.367689668911,transfer,agent,A0054,train
TXN097466,2024-03-31T01:08:00+00:00,54418,W1838,W1949,1626.4250375620345,transfer,p2p,,independent
TXN004406,2024-03-31T01:12:00+00:00,54419,W1148,W0890,4640.371299130116,transfer,agent,A0019,train
TXN072173,2024-03-31T01:12:00+00:00,54420,W1212,W1395,309.06136471905916,transfer,agent,A0117,validation
TXN035240,2024-03-31T01:19:00+00:00,54421,W0408,W0667,1323.6513341784773,transfer,agent,A0020,train
TXN002307,2024-03-31T01:21:00+00:00,54422,W1152,W0406,9417.06647836341,transfer,p2p,,train
TXN074737,2024-03-31T01:21:00+00:00,54423,W1264,W1412,1373.8344603696244,transfer,p2p,,validation
TXN046968,2024-03-31T01:22:00+00:00,54424,W0579,W0855,12333.630367316668,transfer,p2p,,train
TXN057093,2024-03-31T01:22:00+00:00,54425,W0975,W0559,10865.241591943155,transfer,agent,A0009,train
TXN002207,2024-03-31T01:24:00+00:00,54426,W0816,W0701,2219.7472749987637,transfer,p2p,,train
TXN036614,2024-03-31T01:25:00+00:00,54427,W0338,W1046,1513.611791559474,transfer,p2p,,train
TXN065513,2024-03-31T01:27:00+00:00,54428,W1465,W1467,1357.3883410398346,transfer,agent,A0110,validation
TXN004820,2024-03-31T01:28:00+00:00,54429,W1136,W1006,1791.770080826459,transfer,agent,A0030,train
TXN083741,2024-03-31T01:29:00+00:00,54430,W1646,W1745,5609.255085331106,transfer,agent,A0125,final_test
TXN046396,2024-03-31T01:29:00+00:00,54431,W1080,W0289,9707.693543370637,transfer,agent,A0015,train
TXN081763,2024-03-31T01:30:00+00:00,54432,W1598,W1546,8991.302859130636,transfer,agent,A0136,final_test
TXN058835,2024-03-31T01:33:00+00:00,54433,W0098,W0465,103.42754882314412,transfer,agent,A0088,train
TXN046969,2024-03-31T01:34:00+00:00,54434,W0962,W0784,2853.867830812952,transfer,agent,A0020,train
TXN095786,2024-03-31T01:36:00+00:00,54435,W1887,W1971,89.33571679008256,transfer,agent,A0153,independent
TXN044987,2024-03-31T01:36:00+00:00,54436,W0912,W0994,1718.6919540614304,transfer,p2p,,train
TXN088808,2024-03-31T01:40:00+00:00,54437,W1729,W1754,1370.5553535106094,transfer,agent,A0137,final_test
TXN063581,2024-03-31T01:42:00+00:00,54438,W0314,W0675,52.832258096491735,transfer,p2p,,train
TXN077956,2024-03-31T01:44:00+00:00,54439,W1221,W1377,3165.6981913752247,transfer,p2p,,validation
TXN047212,2024-03-31T01:47:00+00:00,54440,W0418,W0655,10592.005458495105,transfer,p2p,,train
TXN041362,2024-03-31T01:48:00+00:00,54441,W0142,W0463,145.4123774948311,transfer,p2p,,train
TXN076799,2024-03-31T01:49:00+00:00,54442,W1461,W1439,18230.849666466205,transfer,agent,A0105,validation
TXN008588,2024-03-31T01:52:00+00:00,54443,W1250,W1306,2279.41748827241,transfer,agent,A0116,validation
TXN049067,2024-03-31T01:56:00+00:00,54444,W0914,W1160,9378.85968133157,transfer,agent,A0020,train
TXN002231,2024-03-31T02:00:00+00:00,54445,W0905,W0876,300.6263820483506,transfer,p2p,,train
TXN021696,2024-03-31T02:02:00+00:00,54446,W0706,W0673,723.1073019035127,transfer,p2p,,train
TXN047901,2024-03-31T02:03:00+00:00,54447,W0680,W0398,487.1631570909417,transfer,agent,A0067,train
TXN052811,2024-03-31T02:03:00+00:00,54448,W0228,W0127,250.24935963857627,transfer,agent,A0020,train
TXN022366,2024-03-31T02:05:00+00:00,54449,W0218,W0884,15588.488869047438,transfer,agent,A0017,train
TXN058769,2024-03-31T02:08:00+00:00,54450,W0343,W0834,4689.26449857507,transfer,agent,A0037,train
TXN047036,2024-03-31T02:09:00+00:00,54451,W0520,W0945,238.09843699257664,transfer,agent,A0007,train
TXN001467,2024-03-31T02:11:00+00:00,54452,W0989,W0221,1411.5840237571035,transfer,p2p,,train
TXN010123,2024-03-31T02:16:00+00:00,54453,W1727,W1509,5417.007225813353,transfer,agent,A0136,final_test
TXN079522,2024-03-31T02:17:00+00:00,54454,W1523,W1521,17898.279520695876,transfer,p2p,,final_test
TXN044981,2024-03-31T02:17:00+00:00,54455,W0603,W0867,10904.516715116262,transfer,agent,A0034,train
TXN070816,2024-03-31T02:19:00+00:00,54456,W1283,W1225,7880.19904615504,transfer,agent,A0104,validation
TXN027603,2024-03-31T02:22:00+00:00,54457,W0076,W0848,6647.556541690546,transfer,agent,A0084,train
TXN066317,2024-03-31T02:23:00+00:00,54458,W1443,W1450,388.20513137738664,transfer,p2p,,validation
TXN004837,2024-03-31T02:24:00+00:00,54459,W0865,W0605,1200.2152747323887,transfer,agent,A0030,train
TXN092077,2024-03-31T02:24:00+00:00,54460,W1902,W1883,8889.723932488489,transfer,agent,A0146,independent
TXN098784,2024-03-31T02:25:00+00:00,54461,W1986,W1969,1675.180669425812,transfer,p2p,,independent
TXN095647,2024-03-31T02:26:00+00:00,54462,W1851,W1902,1494.9262074087399,transfer,agent,A0159,independent
TXN032276,2024-03-31T02:26:00+00:00,54463,W1012,W0363,515.7246388878877,transfer,agent,A0002,train
TXN043020,2024-03-31T02:27:00+00:00,54464,W0571,W0788,158.87334696504635,transfer,agent,A0031,train
TXN043938,2024-03-31T02:27:00+00:00,54465,W0195,W0185,548.2870729544564,transfer,agent,A0051,train
TXN063987,2024-03-31T02:28:00+00:00,54466,W0894,W0439,1656.4530218659745,transfer,p2p,,train
TXN070065,2024-03-31T02:29:00+00:00,54467,W1288,W1291,7197.763237563973,transfer,p2p,,validation
TXN011255,2024-03-31T02:30:00+00:00,54468,W1962,W1926,620.3398798596029,transfer,agent,A0154,independent
TXN020045,2024-03-31T02:30:00+00:00,54469,W0419,W0098,15824.16183866743,transfer,p2p,,train
TXN019725,2024-03-31T02:31:00+00:00,54470,W0303,W1098,1974.0731217378993,transfer,agent,A0025,train
TXN035873,2024-03-31T02:31:00+00:00,54471,W0473,W0512,12190.388547933915,transfer,agent,A0045,train
TXN003063,2024-03-31T02:33:00+00:00,54472,W0825,W0227,337.6775462612034,transfer,p2p,,train
TXN058566,2024-03-31T02:37:00+00:00,54473,W0679,W0696,232.40031943798425,transfer,p2p,,train
TXN002463,2024-03-31T02:38:00+00:00,54474,W0783,W0362,594.1817655171117,transfer,agent,A0069,train
TXN093519,2024-03-31T02:42:00+00:00,54475,W1818,W1872,11168.52351691955,transfer,agent,A0157,independent
TXN039567,2024-03-31T02:43:00+00:00,54476,W0255,W0988,344.82865956852186,transfer,agent,A0020,train
TXN021907,2024-03-31T02:50:00+00:00,54477,W0613,W0628,5119.112864772314,transfer,agent,A0009,train
TXN036648,2024-03-31T02:52:00+00:00,54478,W0534,W0676,176.2989756124631,transfer,agent,A0052,train
TXN066829,2024-03-31T02:54:00+00:00,54479,W1342,W1219,1026.459182296423,transfer,p2p,,validation
TXN006685,2024-03-31T02:55:00+00:00,54480,W0830,W0486,2763.8151911851983,transfer,agent,A0017,train
TXN042463,2024-03-31T02:56:00+00:00,54481,W0141,W0234,1406.7568915210231,transfer,agent,A0010,train
TXN052471,2024-03-31T02:56:00+00:00,54482,W1128,W1107,473.1018042653786,transfer,agent,A0037,train
TXN008385,2024-03-31T03:00:00+00:00,54483,W1381,W1432,9366.52125674522,transfer,agent,A0096,validation
TXN093068,2024-03-31T03:00:00+00:00,54484,W1866,W1918,518.5193984360026,transfer,agent,A0150,independent
TXN018829,2024-03-31T03:00:00+00:00,54485,W0979,W0966,10464.84209264303,transfer,agent,A0037,train
TXN086079,2024-03-31T03:03:00+00:00,54486,W1718,W1516,3508.1591952745375,transfer,agent,A0129,final_test
TXN099110,2024-03-31T03:04:00+00:00,54487,W1996,W1906,13024.907598538492,transfer,agent,A0152,independent
TXN049861,2024-03-31T03:04:00+00:00,54488,W0134,W1132,450.71518975173296,transfer,agent,A0075,train
TXN093731,2024-03-31T03:05:00+00:00,54489,W1987,W1983,199.2165363530055,transfer,agent,A0155,independent
TXN063114,2024-03-31T03:08:00+00:00,54490,W0088,W0955,2913.4171909956112,transfer,agent,A0012,train
TXN080527,2024-03-31T03:09:00+00:00,54491,W1596,W1598,952.2908284783056,transfer,agent,A0120,final_test
TXN091609,2024-03-31T03:14:00+00:00,54492,W1848,W1945,17626.037077377998,transfer,agent,A0149,independent
TXN094009,2024-03-31T03:15:00+00:00,54493,W1856,W1850,1191.291460182962,transfer,p2p,,independent
TXN010455,2024-03-31T03:18:00+00:00,54494,W1777,W1746,1310.6378649867945,transfer,agent,A0136,final_test
TXN096564,2024-03-31T03:31:00+00:00,54495,W1818,W1997,2221.1639983176237,transfer,agent,A0156,independent
TXN003702,2024-03-31T03:32:00+00:00,54496,W0130,W0426,3642.642798852281,transfer,agent,A0007,train
TXN054814,2024-03-31T03:43:00+00:00,54497,W1191,W0160,9288.790860797999,transfer,agent,A0060,train
TXN005134,2024-03-31T03:45:00+00:00,54498,W1055,W1159,785.2078423328829,transfer,agent,A0057,train
TXN031524,2024-03-31T03:45:00+00:00,54499,W0817,W0433,5549.8824395606725,transfer,agent,A0036,train
TXN051407,2024-03-31T03:47:00+00:00,54500,W0172,W0908,8081.5175209761055,transfer,p2p,,train
TXN097414,2024-03-31T03:49:00+00:00,54501,W1920,W1882,7474.7620399133,transfer,agent,A0147,independent
TXN090633,2024-03-31T03:50:00+00:00,54502,W1646,W1716,8443.829791481903,transfer,agent,A0138,final_test
TXN000565,2024-03-31T03:56:00+00:00,54503,W0851,W0722,1276.1524592171897,transfer,agent,A0021,train
TXN093006,2024-03-31T03:58:00+00:00,54504,W1944,W1931,414.6952662118934,transfer,agent,A0145,independent
TXN031634,2024-03-31T03:58:00+00:00,54505,W1150,W0444,502.39467821439735,transfer,agent,A0019,train
TXN008416,2024-03-31T04:00:00+00:00,54506,W1370,W1467,1092.79880354514,transfer,agent,A0109,validation
TXN007003,2024-03-31T04:00:00+00:00,54507,W1164,W0444,2180.9800371629617,transfer,agent,A0081,train
TXN067747,2024-03-31T04:00:00+00:00,54508,W1397,W1287,15368.698805735401,transfer,agent,A0096,validation
TXN019327,2024-03-31T04:02:00+00:00,54509,W0607,W0526,4506.27391429186,transfer,agent,A0016,train
TXN008382,2024-03-31T04:04:00+00:00,54510,W1312,W1297,5999.624604207022,transfer,agent,A0108,validation
TXN098047,2024-03-31T04:04:00+00:00,54511,W1891,W1914,53.49196480996221,transfer,agent,A0156,independent
TXN008383,2024-03-31T04:06:00+00:00,54512,W1297,W1249,6494.025847840641,transfer,p2p,,validation
TXN027460,2024-03-31T04:25:00+00:00,54513,W0907,W0979,398.6789661714301,transfer,agent,A0083,train
TXN068311,2024-03-31T04:33:00+00:00,54514,W1443,W1373,181.77128518549887,transfer,p2p,,validation
TXN011980,2024-03-31T04:37:00+00:00,54515,W1817,W1818,298.5811020566661,transfer,agent,A0147,independent
TXN049860,2024-03-31T04:37:00+00:00,54516,W0205,W0355,8621.785589145114,transfer,agent,A0033,train
TXN076705,2024-03-31T04:42:00+00:00,54517,W1404,W1283,1730.9722108691437,transfer,agent,A0112,validation
TXN028993,2024-03-31T04:46:00+00:00,54518,W1131,W0971,7526.035103230093,transfer,agent,A0017,train
TXN094532,2024-03-31T04:50:00+00:00,54519,W1961,W1981,1381.5294919799915,transfer,p2p,,independent
TXN026796,2024-03-31T04:50:00+00:00,54520,W0627,W0819,30.448069322409115,transfer,agent,A0028,train
TXN000001,2024-03-31T04:51:00+00:00,54521,W0969,W0118,405.72499505463287,transfer,agent,A0017,train
TXN012412,2024-03-31T04:52:00+00:00,54522,W0133,W0975,16712.797067532272,transfer,agent,A0090,train
TXN028037,2024-03-31T04:52:00+00:00,54523,W0678,W0458,148.29640283269674,transfer,p2p,,train
TXN004396,2024-03-31T04:54:00+00:00,54524,W1148,W0890,7020.209460228353,transfer,agent,A0028,train
TXN071598,2024-03-31T04:57:00+00:00,54525,W1475,W1242,1143.6986625144445,transfer,agent,A0104,validation
TXN048999,2024-03-31T04:57:00+00:00,54526,W0646,W1164,4578.028113777679,transfer,p2p,,train
TXN002357,2024-03-31T05:00:00+00:00,54527,W0050,W0268,1556.1703286048403,transfer,agent,A0037,train
TXN000006,2024-03-31T05:01:00+00:00,54528,W0969,W0620,468.21082043068094,transfer,agent,A0024,train
TXN089045,2024-03-31T05:01:00+00:00,54529,W1571,W1718,6633.780044678106,transfer,agent,A0124,final_test
TXN062574,2024-03-31T05:02:00+00:00,54530,W0859,W0470,211.53525522763448,transfer,agent,A0043,train
TXN022605,2024-03-31T05:06:00+00:00,54531,W1183,W0534,19228.821191575986,transfer,agent,A0007,train
TXN055922,2024-03-31T05:06:00+00:00,54532,W0231,W0422,256.1576848349388,transfer,agent,A0003,train
TXN051234,2024-03-31T05:11:00+00:00,54533,W0561,W0933,556.3165308087111,transfer,agent,A0059,train
TXN000002,2024-03-31T05:14:00+00:00,54534,W0969,W0497,357.0531977471356,transfer,agent,A0057,train
TXN004617,2024-03-31T05:14:00+00:00,54535,W0467,W0105,4314.1171996844105,transfer,p2p,,train
TXN096774,2024-03-31T05:16:00+00:00,54536,W1896,W1990,1799.5159120726855,transfer,agent,A0147,independent
TXN007937,2024-03-31T05:20:00+00:00,54537,W1383,W1258,366.4111018799549,transfer,agent,A0117,validation
TXN006427,2024-03-31T05:28:00+00:00,54538,W0178,W0603,2132.343171587759,transfer,agent,A0050,train
TXN068447,2024-03-31T05:28:00+00:00,54539,W1417,W1449,11285.88597462517,transfer,p2p,,validation
TXN098727,2024-03-31T05:29:00+00:00,54540,W1919,W1854,10088.245826081042,transfer,agent,A0159,independent
TXN053916,2024-03-31T05:31:00+00:00,54541,W0131,W0941,113.46746722240988,transfer,agent,A0052,train
TXN000004,2024-03-31T05:33:00+00:00,54542,W0969,W0080,455.0054789745936,transfer,p2p,,train
TXN004810,2024-03-31T05:33:00+00:00,54543,W0626,W0036,958.9145336727933,transfer,agent,A0030,train
TXN066646,2024-03-31T05:33:00+00:00,54544,W1424,W1211,11.504782556191081,transfer,agent,A0108,validation
TXN017265,2024-03-31T05:35:00+00:00,54545,W0482,W1104,5619.614259935914,transfer,p2p,,train
TXN027877,2024-03-31T05:37:00+00:00,54546,W0020,W0407,119.59117551265844,transfer,p2p,,train
TXN006428,2024-03-31T05:42:00+00:00,54547,W1119,W0526,2478.41001291469,transfer,agent,A0050,train
TXN080373,2024-03-31T05:42:00+00:00,54548,W1644,W1766,602.9448398235767,transfer,agent,A0130,final_test
TXN053339,2024-03-31T05:44:00+00:00,54549,W0535,W0887,550.7112299317066,transfer,agent,A0078,train
TXN003949,2024-03-31T05:45:00+00:00,54550,W0418,W0686,942.6282830927112,transfer,agent,A0003,train
TXN000005,2024-03-31T05:51:00+00:00,54551,W0493,W1145,351.0396306390995,transfer,p2p,,train
TXN049464,2024-03-31T05:51:00+00:00,54552,W0530,W0602,9607.3747499993,transfer,agent,A0046,train
TXN089896,2024-03-31T05:52:00+00:00,54553,W1692,W1579,3739.629807391593,transfer,agent,A0129,final_test
TXN006441,2024-03-31T06:00:00+00:00,54554,W1119,W0284,1723.940651515627,transfer,agent,A0050,train
TXN070405,2024-03-31T06:04:00+00:00,54555,W1297,W1237,255.67066529978433,transfer,p2p,,validation
TXN018007,2024-03-31T06:05:00+00:00,54556,W0250,W0347,1438.3697251682845,transfer,agent,A0043,train
TXN045136,2024-03-31T06:07:00+00:00,54557,W0024,W0370,7629.607071765912,transfer,agent,A0047,train
TXN040165,2024-03-31T06:09:00+00:00,54558,W0927,W0883,1548.2104309932754,transfer,agent,A0081,train
TXN098219,2024-03-31T06:12:00+00:00,54559,W1918,W1833,57.80872763769745,transfer,agent,A0154,independent
TXN094385,2024-03-31T06:13:00+00:00,54560,W1972,W1894,1821.8784370837488,transfer,agent,A0151,independent
TXN011034,2024-03-31T06:15:00+00:00,54561,W1901,W1992,172.43295835813296,transfer,agent,A0144,independent
TXN012603,2024-03-31T06:15:00+00:00,54562,W1088,W0796,381.43283213574216,transfer,agent,A0058,train
TXN088746,2024-03-31T06:17:00+00:00,54563,W1695,W1772,19615.277057137504,transfer,agent,A0133,final_test
TXN010116,2024-03-31T06:20:00+00:00,54564,W1608,W1717,6574.032003500258,transfer,agent,A0129,final_test
TXN005020,2024-03-31T06:24:00+00:00,54565,W0709,W0893,812.3792399809599,transfer,agent,A0092,train
TXN034886,2024-03-31T06:24:00+00:00,54566,W0386,W0500,7801.191870665811,transfer,agent,A0026,train
TXN081740,2024-03-31T06:28:00+00:00,54567,W1671,W1560,868.3179805568722,transfer,agent,A0137,final_test
TXN026350,2024-03-31T06:32:00+00:00,54568,W0691,W0291,3436.258720710481,transfer,agent,A0000,train
TXN048421,2024-03-31T06:40:00+00:00,54569,W0234,W0302,447.61875034683743,transfer,agent,A0025,train
TXN000003,2024-03-31T06:41:00+00:00,54570,W0969,W0189,401.489367989501,transfer,agent,A0034,train
TXN049292,2024-03-31T06:42:00+00:00,54571,W0496,W0230,12265.768709121616,transfer,agent,A0018,train
TXN086660,2024-03-31T06:44:00+00:00,54572,W1575,W1775,1841.0604734041308,transfer,agent,A0133,final_test
TXN043367,2024-03-31T06:44:00+00:00,54573,W0606,W0519,4312.969369766547,transfer,agent,A0039,train
TXN067967,2024-03-31T06:46:00+00:00,54574,W1400,W1491,9842.404722138928,transfer,agent,A0111,validation
TXN043472,2024-03-31T06:53:00+00:00,54575,W0916,W0937,22.737095867738468,transfer,agent,A0009,train
TXN081075,2024-03-31T06:55:00+00:00,54576,W1666,W1540,14713.842432510344,transfer,agent,A0130,final_test
TXN041469,2024-03-31T06:59:00+00:00,54577,W0743,W0459,9810.063827956794,transfer,agent,A0074,train
TXN004382,2024-03-31T07:03:00+00:00,54578,W0093,W0277,7449.265385400331,transfer,agent,A0009,train
TXN024708,2024-03-31T07:03:00+00:00,54579,W1169,W0821,7461.439621876867,transfer,p2p,,train
TXN063244,2024-03-31T07:04:00+00:00,54580,W0836,W0438,11.070341163793499,transfer,agent,A0063,train
TXN047143,2024-03-31T07:07:00+00:00,54581,W0412,W0860,3274.8411225521795,transfer,p2p,,train
TXN031102,2024-03-31T07:08:00+00:00,54582,W0569,W0839,1360.963373445081,transfer,agent,A0054,train
TXN010675,2024-03-31T07:12:00+00:00,54583,W1694,W1780,1189.3280788521774,transfer,agent,A0121,final_test
TXN083893,2024-03-31T07:12:00+00:00,54584,W1509,W1578,4122.104852186189,transfer,agent,A0121,final_test
TXN064376,2024-03-31T07:15:00+00:00,54585,W0462,W0938,8387.424593372687,transfer,p2p,,train
TXN024428,2024-03-31T07:19:00+00:00,54586,W0768,W1034,5774.914461398272,transfer,agent,A0081,train
TXN007806,2024-03-31T07:20:00+00:00,54587,W1304,W1497,346.78498007459854,transfer,agent,A0105,validation
TXN049320,2024-03-31T07:26:00+00:00,54588,W1081,W0319,1935.6749357937672,transfer,agent,A0033,train
TXN061306,2024-03-31T07:27:00+00:00,54589,W0249,W1150,6898.073208326811,transfer,agent,A0044,train
TXN037164,2024-03-31T07:29:00+00:00,54590,W0094,W1055,127.13069761049255,transfer,agent,A0016,train
TXN054495,2024-03-31T07:30:00+00:00,54591,W0915,W0914,1421.628859049921,transfer,p2p,,train
TXN057969,2024-03-31T07:31:00+00:00,54592,W0600,W0660,114.9888079623368,transfer,p2p,,train
TXN050187,2024-03-31T07:36:00+00:00,54593,W0959,W0844,1446.6981879290017,transfer,agent,A0084,train
TXN050894,2024-03-31T07:37:00+00:00,54594,W0459,W0939,1951.648105606535,transfer,agent,A0031,train
TXN031821,2024-03-31T07:39:00+00:00,54595,W0098,W0070,24.868425761095153,transfer,agent,A0063,train
TXN040557,2024-03-31T07:39:00+00:00,54596,W0939,W0284,480.07608160875304,transfer,agent,A0031,train
TXN004447,2024-03-31T07:42:00+00:00,54597,W0160,W0715,8136.992001827523,transfer,agent,A0044,train
TXN002465,2024-03-31T07:44:00+00:00,54598,W0108,W0362,571.8762513637521,transfer,agent,A0076,train
TXN076188,2024-03-31T07:45:00+00:00,54599,W1205,W1450,283.2251074495693,transfer,p2p,,validation
TXN034875,2024-03-31T07:46:00+00:00,54600,W0150,W0478,660.4090069878768,transfer,agent,A0005,train
TXN062180,2024-03-31T07:49:00+00:00,54601,W0278,W0601,3534.7440100831154,transfer,p2p,,train
TXN003089,2024-03-31T07:51:00+00:00,54602,W0825,W1162,1502.6841031558731,transfer,agent,A0032,train
TXN010659,2024-03-31T07:52:00+00:00,54603,W1535,W1551,2461.568830677288,transfer,agent,A0121,final_test
TXN046051,2024-03-31T07:52:00+00:00,54604,W0986,W0151,964.8509921900179,transfer,p2p,,train
TXN052289,2024-03-31T07:55:00+00:00,54605,W0793,W0982,18621.147330339212,transfer,agent,A0067,train
TXN040780,2024-03-31T07:56:00+00:00,54606,W1165,W1058,6756.920881696925,transfer,agent,A0003,train
TXN081433,2024-03-31T07:57:00+00:00,54607,W1598,W1525,93.81170282529095,transfer,agent,A0137,final_test
TXN095471,2024-03-31T07:59:00+00:00,54608,W1935,W1862,9670.890420310712,transfer,p2p,,independent
TXN014875,2024-03-31T08:05:00+00:00,54609,W1164,W0794,1213.4244864664577,transfer,agent,A0073,train
TXN006442,2024-03-31T08:07:00+00:00,54610,W0178,W0924,991.7320198747101,transfer,agent,A0050,train
TXN078792,2024-03-31T08:07:00+00:00,54611,W1574,W1632,105.38861564827288,transfer,p2p,,final_test
TXN038506,2024-03-31T08:07:00+00:00,54612,W0229,W0816,7257.371779518856,transfer,p2p,,train
TXN049033,2024-03-31T08:11:00+00:00,54613,W0387,W1113,10832.188441910439,transfer,agent,A0081,train
